,Unnamed: 0.1,Unnamed: 0,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
3782,3782,3782,Mythri Tours And Travels,A/C Sleeper (2+1),22:45,06:30,07h 45m,899.0,24 Seats available,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3783,3783,3783,SAMANVI CITICONNECT,A/C Sleeper (2+1),21:30,05:45,08h 15m,969.0,26 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3784,3784,3784,BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:40,06:30,07h 50m,1180.0,24 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3785,3785,3785,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,05:30,10h 30m,449.0,30 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3786,3786,3786,IntrCity SmartBus,AC Sleeper (2+1),23:45,06:45,07h 00m,935.0,35 Seats available,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3787,3787,3787,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,499.0,32 Seats available,4.2,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3788,3788,3788,Mozo travels,A/C Seater / Sleeper (2+1),21:55,06:30,08h 35m,600.0,30 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3789,3789,3789,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),21:00,07:30,10h 30m,560.0,25 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3790,3790,3790,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:50,05:15,08h 25m,531.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3791,3791,3791,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15,05:35,07h 20m,595.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3792,3792,3792,Ramana Tours And Travels,A/C Sleeper (2+1),21:50,07:00,09h 10m,980.0,32 Seats available,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3793,3793,3793,Mozo travels,A/C Sleeper (2+1),21:00,06:35,09h 35m,710.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3794,3794,3794,Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),20:50,06:20,09h 30m,666.0,26 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3795,3795,3795,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:15,06:00,09h 45m,1550.0,40 Seats available,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3796,3796,3796,Chandu Travels,A/C Seater / Sleeper (2+1),19:30,05:30,10h 00m,475.0,25 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3797,3797,3797,Mahi Trans Solutions,A/C Sleeper (2+1),20:15,06:00,09h 45m,821.0,28 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3798,3798,3798,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06:00,08h 00m,1000.0,31 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3799,3799,3799,V Kaveri Travels,A/C Sleeper (2+1),21:45,06:45,09h 00m,900.0,29 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3800,3800,3800,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),21:00,07:05,10h 05m,450.0,35 Seats available,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3801,3801,3801,Zingbus Plus,A/C Sleeper (2+1),22:40,07:50,09h 10m,705.0,25 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3802,3802,3802,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),20:50,05:30,08h 40m,449.0,38 Seats available,4.2,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3803,3803,3803,Zingbus Plus,A/C Sleeper (2+1),21:20,06:20,09h 00m,658.0,24 Seats available,4.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3804,3804,3804,Sri Rama Travels,A/C Seater / Sleeper (2+1),20:45,06:45,10h 00m,666.0,32 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3805,3805,3805,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),20:40,05:45,09h 05m,499.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3806,3806,3806,Srivastav Travels,A/C Sleeper (2+1),21:45,07:00,09h 15m,799.0,30 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3807,3807,3807,Sri Sai Balaji Travels,A/C Sleeper (2+1),19:40,05:00,09h 20m,609.0,27 Seats available,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3808,3808,3808,Mahi Trans Solutions,A/C Sleeper (2+1),20:15,06:00,09h 45m,2499.0,36 Seats available,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3809,3809,3809,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:55,05:15,08h 20m,2199.0,46 Seats available,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3810,3810,3810,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:55,05:15,08h 20m,2299.0,44 Seats available,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3811,3811,3811,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),22:15,06:45,08h 30m,3999.0,44 Seats available,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3812,3812,3812,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),20:30,06:00,09h 30m,700.0,40 Seats available,3.2,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3813,3813,3813,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:00,06:30,11h 30m,560.0,35 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3814,3814,3814,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:01,06:35,09h 34m,555.0,28 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3815,3815,3815,Orange Tours And Travels,A/C Sleeper (2+1),21:00,06:30,09h 30m,1200.0,36 Seats available,3.4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3816,3816,3816,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),19:30,05:30,10h 00m,600.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3817,3817,3817,Sitara Travels,NON A/C Push Back (2+2),19:20,04:15,08h 55m,560.0,32 Seats available,3.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3818,3818,3818,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:20,07:30,10h 10m,517.0,32 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3819,3819,3819,DMR Travels,A/C Sleeper (2+1),21:35,05:30,07h 55m,950.0,26 Seats available,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3820,3820,3820,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,07:00,07h 30m,1470.0,38 Seats available,4.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3821,3821,3821,GMC Travels,A/C Seater / Sleeper (2+1),21:50,05:30,07h 40m,680.0,40 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3822,3822,3822,DMR Travels,A/C Sleeper (2+1),21:15,06:30,09h 15m,800.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3823,3823,3823,Navayuga Travels,NON AC Seater / Sleeper 2+1,21:00,05:30,08h 30m,540.0,32 Seats available,3.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3824,3824,3824,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,609.0,41 Seats available,4.2,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3825,3825,3825,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:20,07:30,09h 10m,700.0,46 Seats available,2.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3826,3826,3826,LIMOLINER,A/C Sleeper (2+1),23:30,07:00,07h 30m,895.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3827,3827,3827,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:45,06:00,08h 15m,664.0,39 Seats available,2.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3828,3828,3828,Sri NVR Travels,NON A/C Sleeper (2+1),20:50,06:00,09h 10m,849.0,30 Seats available,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3829,3829,3829,IntrCity SmartBus,AC Sleeper (2+1),00:45,07:15,06h 30m,935.0,31 Seats available,4.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3830,3830,3830,KVR Tours and Travels,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,531.0,34 Seats available,2.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3831,3831,3831,Neelachal Travels,A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,600.0,46 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3832,3832,3832,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),21:05,05:30,08h 25m,2222.0,31 Seats available,3.2,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3833,3833,3833,KVR Tours and Travels,A/C Seater / Sleeper (2+1),19:00,05:00,10h 00m,474.0,34 Seats available,2.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3834,3834,3834,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:45,06:00,08h 15m,699.0,36 Seats available,2.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3835,3835,3835,Morning Star Travels,A/C Sleeper (2+1),22:50,06:15,07h 25m,1190.0,29 Seats available,2.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3836,3836,3836,Svkdt travels,A/C Sleeper (2+1),23:15,07:10,07h 55m,1090.0,28 Seats available,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3837,3837,3837,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:15,06:45,08h 30m,800.0,34 Seats available,2.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3838,3838,3838,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,06:30,07h 20m,700.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3839,3839,3839,Siri Tours and Travels,A/C Seater / Sleeper (2+1),21:14,07:29,10h 15m,500.0,37 Seats available,2.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3840,3840,3840,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:45,04:30,06h 45m,660.0,35 Seats available,2.5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3841,3841,3841,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:30,07:30,08h 00m,800.0,40 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3842,3842,3842,SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),02:30,11:25,08h 55m,899.0,30 Seats available,2.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3843,3843,3843,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:35,07:00,07h 25m,900.0,40 Seats available,1.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3844,3844,3844,DMR Travels,Non A/C Seater / Sleeper (2+1),21:50,06:00,08h 10m,560.0,24 Seats available,1.5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3845,3845,3845,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,630.0,24 Seats available,1.5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3846,3846,3846,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:29,06:45,07h 16m,900.0,28 Seats available,2.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3847,3847,3847,Shree Manikanta Travels,A/C Sleeper (2+1),23:00,06:30,07h 30m,959.0,32 Seats available,2.4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3848,3848,3848,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:59,07:30,07h 31m,1100.0,29 Seats available,1.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3849,3849,3849,Jagan Travels,Non A/C Seater / Sleeper (2+1),02:05,10:15,08h 10m,1434.0,17 Seats available,1.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3850,3850,3850,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),02:30,10:30,08h 00m,2499.0,12 Seats available,1.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3851,3851,3851,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,07:30,07h 31m,750.0,34 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3852,3852,3852,Mozo travels,A/C Sleeper (2+1),00:30,07:30,07h 00m,1081.0,25 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3853,3853,3853,Sri KVR Travels,A/C Seater / Sleeper (2+1),23:15,07:30,08h 15m,858.0,45 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3854,3854,3854,Vikram Travels,A/C Seater / Sleeper (2+1),00:30,07:45,07h 15m,699.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3855,3855,3855,Vikram Travels,A/C Sleeper (2+1),01:30,09:15,07h 45m,800.0,20 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3856,3856,3856,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:45,05:30,07h 45m,765.0,40 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3857,3857,3857,Krk Travels,Non A/C Seater / Sleeper (2+1),22:56,06:00,07h 04m,900.0,49 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3858,3858,3858,Mayuri Travels,A/C Sleeper (2+1),01:10,08:45,07h 35m,1340.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3859,3859,3859,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:40,07:30,08h 50m,799.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3860,3860,3860,Mayuri Travels,A/C Seater / Sleeper (2+1),23:45,08:00,08h 15m,900.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3861,3861,3861,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:59,07:30,07h 31m,800.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3862,3862,3862,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:00,07:15,08h 15m,890.0,40 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3863,3863,3863,KTR Travels,Non A/C Seater / Sleeper (2+1),21:45,06:00,08h 15m,750.0,28 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3864,3864,3864,Mozo travels,A/C Seater / Sleeper (2+1),23:45,07:00,07h 15m,820.0,39 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3865,3865,3865,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:00,07:00,08h 00m,1500.0,40 Seats available,4.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3866,3866,3866,Sree Durga Kaveri Travels,A/C Sleeper (2+1),20:00,05:30,09h 30m,4000.0,28 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3867,3867,3867,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,603.0,35 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3868,3868,3868,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:59,07:30,07h 31m,800.0,33 Seats available,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3869,3869,3869,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:55,05:15,08h 20m,569.0,27 Seats available,3.4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3870,3870,3870,V Kaveri Travels,NON A/C Sleeper (2+1),21:45,07:40,09h 55m,900.0,29 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3871,3871,3871,Sri NVR Travels,Non A/C Seater / Sleeper (2+1),20:50,06:00,09h 10m,780.0,20 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3872,3872,3872,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:30,06:00,07h 30m,660.0,34 Seats available,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3873,3873,3873,Navayuga Travels,NON AC Seater / Sleeper 2+1,02:45,09:10,06h 25m,1670.0,23 Seats available,3.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3874,3874,3874,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),23:45,07:00,07h 15m,1490.0,36 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3875,3875,3875,Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,569.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3876,3876,3876,SVR Tours and Travels,Volvo A/C Sleeper (2+1),23:45,08:05,08h 20m,1390.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3877,3877,3877,Jakkas Sai Krishna Travels,A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,1999.0,40 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3878,3878,3878,Mayuri Travels,A/C Seater / Sleeper (2+1),23:59,07:40,07h 41m,900.0,31 Seats available,3.2,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3879,3879,3879,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),21:00,06:45,09h 45m,569.0,24 Seats available,2.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3880,3880,3880,SJR TRAVELS,A/C Seater / Sleeper (2+1),23:45,06:45,07h 00m,1900.0,32 Seats available,2.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3881,3881,3881,Navin Citi Connect,Non A/C Seater / Sleeper (2+1),23:45,08:15,08h 30m,490.0,32 Seats available,2.8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3882,3882,3882,Morning Star Travels,A/C Sleeper (2+1),22:15,06:00,07h 45m,1190.0,32 Seats available,2.4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3883,3883,3883,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),23:05,06:30,07h 25m,570.0,32 Seats available,2.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3884,3884,3884,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),21:20,06:00,08h 40m,569.0,32 Seats available,1.9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3885,3885,3885,Mozo travels,A/C Sleeper (2+1),21:20,07:15,09h 55m,2199.0,30 Seats available,2.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3886,3886,3886,Mythri Tours And Travels,A/C Sleeper (2+1),22:55,06:45,07h 50m,4924.0,6 Seats available,4.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3887,3887,3887,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),22:29,07:30,09h 01m,570.0,34 Seats available,2.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3888,3888,3888,KVR Tours and Travels,A/C Sleeper (2+1),22:25,06:00,07h 35m,950.0,30 Seats available,2.6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3889,3889,3889,Jakkas Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:10,06:15,08h 05m,2222.0,40 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3890,3890,3890,Jakkas Sai Krishna Travels,A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,1999.0,40 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
3891,3891,3891,Jakkas Sai Krishna Travels,A/C Seater / Sleeper (2+1),22:10,06:15,08h 05m,2222.0,27 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
